EQ,HDFCSILVER,77.85,-1.82,234.1,2.2,1.72
EQ,HDFCSML250,172.94,-0.6,431.77,4.52,7.85
EQ,HDFCVALUE,140.54,0.32,31.57,0.05,0.07
BZ,HDIL,4.21,0.72,199.56,3.44,0.15
EQ,HEADSUP,12.09,3.87,26.7,0.08,0.01
EQ,HEALTHIETF,140.27,0.6,130.05,0.16,0.22
EQ,HEALTHY,14.07,0.36,31.54,1.5,0.21
BE,HECPROJECT,107.31,-2.0,108.79,0.01,0.01
EQ,HEG,2076.55,0.96,8014.55,0.44,9.09
EQ,HEIDELBERG,220.0,0.26,4985.49,1.34,2.95
EQ,HEMIPROP,202.49,0.94,5770.97,4.1,8.32
EQ,HERANBA,375.0,2.36,1500.51,0.26,0.95
EQ,HERCULES,588.65,-2.13,1883.68,0.35,2.08
EQ,HERITGFOOD,532.45,-1.49,4940.92,3.39,18.25
EQ,HEROMOTOCO,5203.6,0.38,104036.15,2.02,105.32
EQ,HESTERBIO,2670.0,-4.02,2271.33,0.18,5.02
EQ,HEUBACHIND,472.15,1.83,1089.81,0.2,0.94
EQ,HEXATRADEX,214.38,-3.59,1184.34,0.21,0.47
EQ,HFCL,126.82,1.9,18295.98,168.55,215.4
EQ,HGINFRA,1490.0,-3.55,9710.5,1.68,25.49
EQ,HGS,759.1,-3.39,3531.35,0.88,6.77
SM,HIGREEN,193.95,4.08,484.68,0.83,1.6
EQ,HIKAL,321.5,2.27,3964.12,1.44,4.63
EQ,HIL,3000.0,3.75,2262.27,0.12,3.68
EQ,HILTON,86.56,3.4,181.78,1.26,1.08
EQ,HIMATSEIDE,145.89,8.84,1436.39,11.37,16.15
EQ,HINDALCO,620.65,1.03,139473.49,30.88,192.41
EQ,HINDCOMPOS,586.0,3.01,865.46,0.08,0.48
EQ,HINDCON,54.18,3.34,277.35,0.56,0.31
EQ,HINDCOPPER,293.5,1.43,28382.15,23.97,70.64
EQ,HINDMOTORS,34.31,-2.11,715.91,19.49,6.75
EQ,HINDOILEXP,268.85,1.22,3555.36,16.85,45.62
EQ,HINDPETRO,392.7,1.02,83559.59,40.47,159.53
EQ,HINDUNILVR,2757.95,1.55,648005.52,8.81,241.79
EQ,HINDWAREAP,429.05,2.07,3101.88,0.52,2.24
EQ,HINDZINC,618.15,0.16,261188.09,2.12,13.13
EQ,HIRECT,833.1,-2.75,1381.93,0.56,4.82
EQ,HISARMETAL,190.0,0.17,102.6,0.03,0.05
EQ,HITECH,144.57,1.71,2166.9,3.43,4.95
EQ,HITECHCORP,255.55,4.46,438.93,0.33,0.82
EQ,HITECHGEAR,935.25,0.65,1756.23,0.03,0.23
EQ,HLEGLAS,412.5,-2.62,2696.82,1.16,4.81
EQ,HLVLTD,21.1,0.81,1391.04,3.38,0.72
EQ,HMAAGRO,50.99,1.8,2553.43,1.15,0.59
BZ,HMT,88.0,-3.92,4141.9,0.44,0.4
EQ,HMVL,95.43,1.37,703.05,0.61,0.58
EQ,HNDFDS,560.8,0.21,6425.27,0.37,2.1
EQ,HNGSNGBEES,275.6,0.04,526.72,0.45,1.26
SM,HOLMARC,112.0,0.04,112.56,0.01,0.02
EQ,HOMEFIRST,1026.0,4.57,9134.2,2.19,22.47
EQ,HONASA,454.5,-0.49,14736.9,1.49,6.83
EQ,HONAUT,52305.0,-1.49,46245.59,0.07,35.87
EQ,HONDAPOWER,4050.3,2.6,4108.25,0.06,2.25
EQ,HOVS,66.97,2.1,84.35,0.05,0.03
EQ,HPAL,99.3,1.37,912.32,0.96,0.96
EQ,HPIL,158.02,1.68,164.72,0.03,0.04
EQ,HPL,573.7,1.05,3688.92,2.21,12.86
SM,HRHNEXT,48.8,2.74,44.92,0.03,0.01
EQ,HSCL,475.25,4.99,23454.31,11.24,52.96
EQ,HTMEDIA,25.56,2.0,594.9,2.21,0.56
BE,HUBTOWN,280.0,-2.18,2238.2,3.89,11.31
EQ,HUDCO,298.45,2.86,59746.71,61.28,183.19
EQ,HUHTAMAKI,430.0,1.02,3247.44,3.98,17.15
EQ,HYBRIDFIN,14.38,4.96,42.33,0.03,0.0
SM,IBLFL,52.8,1.44,130.58,0.08,0.04
BE,ICDSLTD,39.01,0.0,50.82,0.0,0.0
EQ,ICEMAKE,916.6,3.83,1446.37,0.74,6.82
EQ,ICICIB22,115.86,-0.03,19902.95,5.86,6.83
EQ,ICICIBANK,1171.75,-0.07,824883.72,38.75,454.84
EQ,ICICIGI,1947.4,0.42,96093.26,1.94,37.94
EQ,ICICIPRULI,713.1,-0.15,102826.2,4.35,31.12
EQ,ICIL,399.45,6.08,7911.28,14.14,56.44
EQ,ICRA,5721.65,1.19,5522.1,0.07,4.32
EQ,IDBI,95.0,0.54,102147.82,89.1,85.34
EQ,IDEA,15.63,1.76,106094.7,1690.28,264.87
EQ,IDEAFORGE,701.0,0.92,3013.32,2.4,16.85
EQ,IDFC,107.14,2.16,17142.23,23.1,24.69
EQ,IDFCFIRSTB,72.88,1.21,54505.63,117.89,85.92
EQ,IEL,11.7,-3.47,232.05,2.29,0.27
SM,IEML,334.0,3.23,408.22,0.12,0.4
EQ,IEX,192.78,2.37,17190.05,77.18,148.58
BE,IFBAGRO,527.0,-0.6,493.65,0.01,0.03
EQ,IFBIND,1949.65,3.88,7899.75,0.66,12.83
EQ,IFCI,76.55,1.04,20007.04,225.34,174.52
EQ,IFGLEXPOR,604.55,0.27,2178.76,0.06,0.35
EQ,IGARASHI,575.45,0.79,1811.23,0.44,2.56
EQ,IGL,546.0,3.37,38220.04,13.93,75.63
EQ,IGPL,621.85,5.6,1914.98,0.63,3.9
EQ,IIFL,427.5,0.61,18134.16,3.86,16.61
EQ,IIFLSEC,203.45,2.66,6277.61,4.08,8.33
NK,IIFLZC24,1240.0,0.0,71.06,0.0,0.0
NP,IIFLZC25A,1125.0,2.27,33.83,0.0,0.0
NU,IIFLZC28A,985.0,-1.5,37.29,0.0,0.0
EQ,IITL,231.25,5.0,521.41,0.14,0.31
EQ,IKIO,311.35,-0.22,2406.13,0.85,2.66
BZ,IL&FSENGG,29.78,1.99,390.48,0.03,0.01
BZ,IL&FSTRANS,6.15,-0.32,202.31,0.08,0.0
EQ,IMAGICAA,77.91,1.09,4225.21,7.25,5.68
EQ,IMFA,681.55,2.46,3677.24,0.22,1.52
EQ,IMPAL,1248.55,0.13,1558.19,0.02,0.24
BE,IMPEXFERRO,3.43,-2.28,30.16,0.04,0.0
EQ,INCREDIBLE,47.14,6.89,220.44,0.32,0.14
EQ,INDBANK,49.0,0.99,217.45,0.88,0.43
EQ,INDGN,565.5,1.86,13530.66,3.64,20.58
EQ,INDHOTEL,604.65,-0.75,86067.83,15.88,96.77
EQ,INDIACEM,368.9,0.2,11432.11,15.12,55.81
EQ,INDIAGLYCO,1185.15,1.76,3669.4,2.08,24.79
EQ,INDIAMART,2670.0,0.1,16014.43,1.81,48.31
EQ,INDIANB,569.95,-1.9,76770.21,5.91,34.02
EQ,INDIANCARD,282.0,8.29,167.54,0.07,0.18
EQ,INDIANHUME,493.1,-2.02,2597.74,1.35,6.85
EQ,INDIASHLTR,727.55,0.49,7800.56,0.09,0.69
SM,INDIFRA,34.15,0.0,24.9,0.02,0.01
EQ,INDIGO,4315.0,2.24,166659.59,2.95,126.67
EQ,INDIGOPNTS,1479.65,1.5,7046.24,0.36,5.39
IV,INDIGRID,140.83,0.49,11036.47,0.44,0.62
EQ,INDNIPPON,772.75,2.03,1748.07,0.07,0.51
EQ,INDOAMIN,151.07,6.51,1068.03,3.57,5.44
EQ,INDOBORAX,180.96,1.29,580.7,0.25,0.45
EQ,INDOCO,321.05,1.1,2959.51,1.01,3.24
EQ,INDORAMA,46.67,4.85,1218.62,2.53,1.18
EQ,INDOSTAR,221.25,-1.4,2743.73,1.29,2.9
BE,INDOTECH,2117.05,-5.0,2248.31,0.14,3.08
EQ,INDOTHAI,300.0,4.99,300.0,0.98,2.92
BE,INDOWIND,30.79,3.01,330.48,3.61,1.11
EQ,INDRAMEDCO,308.8,18.95,2830.86,48.41,149.0
EQ,INDSWFTLAB,175.09,2.67,1034.55,5.28,9.23
EQ,INDSWFTLTD,25.06,2.49,135.74,0.52,0.13
EQ,INDTERRAIN,67.95,3.33,300.96,1.48,1.0
EQ,INDUSINDBK,1398.0,0.62,108865.76,8.39,116.92
EQ,INDUSTOWER,423.8,2.45,114211.43,65.68,277.5
EQ,INFIBEAM,31.97,0.95,8894.06,120.05,38.78
SM,INFINIUM,191.6,-3.23,266.63,0.03,0.05
EQ,INFOBEAN,413.0,1.49,1006.43,0.09,0.38
ST,INFOLLION,282.15,0.36,273.43,0.02,0.07
EQ,INFRABEES,950.9,0.38,195.38,0.14,1.31
EQ,INFRAIETF,93.85,0.16,132.85,0.75,0.7
EQ,INFY,1767.5,0.89,733886.32,28.11,500.19
EQ,INGERRAND,4130.0,2.25,13037.58,0.51,20.91
SM,INM,289.0,7.84,202.17,0.01,0.02
EQ,INNOVACAP,609.8,2.1,3489.58,0.31,1.9
SM,INNOVANA,486.0,0.84,996.3,0.01,0.07
EQ,INOXGREEN,170.02,0.73,4991.89,11.9,20.38
EQ,INOXINDIA,1252.45,0.74,11367.67,0.76,9.55
EQ,INOXWIND,172.38,1.12,22474.8,62.71,109.83
EQ,INSECTICID,854.4,6.65,2528.84,1.84,15.55
SM,INSPIRE,31.45,-3.53,42.8,0.02,0.01
EQ,INSPIRISYS,179.99,2.66,713.06,0.32,0.57
EQ,INTELLECT,925.25,2.71,12697.29,0.58,5.36
BE,INTENTECH,149.0,2.54,349.66,0.09,0.13
EQ,INTLCONV,80.08,1.03,507.54,0.59,0.47
BE,INVENT-RE,0.42,-6.67,8.82,16.99,0.07
EQ,INVENTURE,2.74,1.48,230.16,48.14,1.33
EQ,IOB,61.98,1.42,117157.15,62.73,38.98
EQ,IOC,171.57,0.57,242278.09,74.54,128.49
EQ,IOLCP,416.05,2.68,2442.44,1.07,4.43
EQ,IONEXCHANG,679.3,2.85,9963.06,2.17,14.82
EQ,IPCALAB,1321.7,3.14,33532.09,2.38,31.11
EQ,IPL,212.44,2.5,2446.53,1.66,3.54
EQ,IRB,60.82,0.23,36729.2,169.69,104.36
IV,IRBINVIT,64.2,0.05,3726.81,0.64,0.41
EQ,IRCON,271.35,1.44,25520.89,46.79,127.98
EQ,IRCTC,937.0,1.24,74960.0,7.39,69.53
EQ,IREDA,242.25,1.4,65111.1,115.05,282.28
EQ,IRFC,182.2,1.57,238108.18,257.03,471.07
BE,IRIS,259.3,-2.0,502.03,0.02,0.06
EQ,IRISDOREME,62.65,-0.67,511.04,0.77,0.48
EQ,IRMENERGY,450.55,0.37,1849.94,0.22,1.0
EQ,ISEC,747.85,0.01,24220.11,0.38,2.82
EQ,ISFT,128.98,4.9,210.39,0.67,0.86
EQ,ISGEC,1418.8,1.22,10432.37,0.38,5.29
SM,ISHAN,2.15,4.88,46.49,1.92,0.04
EQ,IT,41.58,1.51,164.5,0.41,0.17
SM,ITALIANE,33.55,0.0,49.58,0.04,0.01
EQ,ITBEES,41.7,0.97,2320.68,31.3,13.1
EQ,ITC,487.55,0.32,609635.59,47.68,232.41
EQ,ITDC,747.1,0.2,6407.83,0.44,3.28
EQ,ITDCEM,485.5,0.03,8340.29,4.99,24.38
EQ,ITETF,39.71,1.46,96.2,0.35,0.14
EQ,ITETFADD,39.7,1.09,38.59,0.03,0.01
EQ,ITI,288.05,1.25,27678.35,3.07,8.87
EQ,ITIETF,41.69,-0.5,427.78,2.76,1.15
BE,IVC,14.28,2.51,448.44,1.86,0.26
BE,IVP,189.0,0.41,195.17,0.03,0.05
EQ,IVZINGOLD,6111.0,-0.46,114.38,0.0,0.02
EQ,IVZINNIFTY,2736.14,0.0,89.38,0.0,0.0
EQ,IWEL,8047.15,1.0,9694.86,0.05,4.27
EQ,IXIGO,168.31,0.77,6520.72,4.78,8.09
EQ,IZMO,463.0,2.83,655.05,0.71,3.29
EQ,J&KBANK,113.09,2.43,12453.27,28.12,31.7
EQ,JAGRAN,96.39,2.67,2097.97,3.42,3.26
EQ,JAGSNPHARM,368.5,2.66,974.94,0.61,2.24
BE,JAIBALAJI,878.0,0.37,15141.23,0.06,0.53
EQ,JAICORPLTD,347.0,2.3,6192.19,4.13,14.45
BE,JAIPURKURT,37.74,2.0,45.04,0.05,0.02
SM,JALAN,3.25,8.33,4.72,1.77,0.06
EQ,JAMNAAUTO,131.98,0.94,5265.23,13.82,18.29
EQ,JASH,2478.95,2.91,3101.8,0.09,2.22
EQ,JAYAGROGN,284.3,1.52,852.9,0.13,0.37
EQ,JAYBARMARU,109.18,-0.05,1181.87,0.97,1.07
EQ,JAYNECOIND,48.1,0.5,4670.5,2.56,1.24
EQ,JAYSREETEA,120.34,3.66,347.51,0.8,0.96
EQ,JBCHEPHARM,1918.5,0.73,29777.63,0.24,4.65
EQ,JBMA,1839.8,-1.06,21755.11,1.17,22.01
EQ,JCHAC,1855.55,1.89,5045.4,0.34,6.28
BZ,JETAIRWAYS,39.51,0.48,448.82,0.29,0.11
EQ,JETFREIGHT,13.29,0.45,61.67,0.51,0.07
ST,JFLLIFE,66.5,-0.3,73.14,0.12,0.08
EQ,JGCHEM,295.0,1.57,1155.99,1.39,4.11
EQ,JHS,20.65,-2.87,161.89,3.07,0.64
EQ,JINDALPHOT,822.5,0.1,843.75,0.3,2.53
EQ,JINDALPOLY,761.45,0.43,3334.12,0.48,3.73
EQ,JINDALSAW,628.8,0.76,20106.14,5.99,37.68
EQ,JINDALSTEL,925.35,0.82,94393.85,18.7,174.04
EQ,JINDRILL,649.1,2.88,1881.16,0.29,1.86
EQ,JINDWORLD,365.25,3.24,7324.01,0.26,0.95
EQ,JIOFIN,319.45,0.76,202955.66,53.04,169.85
EQ,JISLDVREQS,37.0,2.49,71.39,0.48,0.18
EQ,JISLJALEQS,67.89,2.69,4531.44,17.65,11.9
EQ,JITFINFRA,890.6,4.91,2289.17,0.89,7.89
EQ,JKCEMENT,4260.0,1.31,32916.27,0.23,9.97
EQ,JKIL,821.3,1.62,6214.41,0.75,6.2
EQ,JKLAKSHMI,823.95,1.77,9695.43,0.33,2.69
EQ,JKPAPER,477.7,1.4,8092.35,3.69,17.55
EQ,JKTYRE,415.05,0.44,10821.33,5.3,22.17
EQ,JLHL,1309.35,-0.16,8584.89,0.1,1.31
EQ,JMA,105.61,1.22,241.22,0.16,0.17
EQ,JMFINANCIL,99.53,0.7,9512.47,10.16,10.21
BE,JNKINDIA,709.0,-1.25,3943.52,0.09,0.68
EQ,JOCIL,207.0,-0.51,183.84,0.28,0.59
BE,JPASSOCIAT,10.24,4.92,2512.66,240.56,24.59
EQ,JPOLYINVST,825.05,0.38,867.29,0.04,0.31
EQ,JPPOWER,18.47,-1.76,12658.34,242.01,45.23
EQ,JSFB,613.05,1.61,6411.91,0.4,2.45
EQ,JSL,689.05,1.76,56738.76,3.15,21.9
SM,JSLL,1107.95,1.08,2754.38,0.02,0.26
EQ,JSWENERGY,692.7,1.21,121067.92,10.54,72.62
EQ,JSWHL,6706.65,0.79,7444.13,0.01,0.39
EQ,JSWINFRA,318.75,1.53,66937.55,10.44,33.39
EQ,JSWSTEEL,881.45,2.04,215554.54,8.36,73.84
EQ,JTEKTINDIA,185.77,-0.28,4722.14,0.89,1.66
EQ,JTLIND,203.62,3.07,3785.48,5.55,11.36
EQ,JUBLFOOD,600.2,2.53,39603.91,12.48,74.86
EQ,JUBLINDS,1435.55,-0.76,2162.96,0.02,0.35
EQ,JUBLINGREA,615.0,0.8,9795.79,1.72,10.55
EQ,JUBLPHARMA,841.5,-0.34,13403.51,1.69,14.32
EQ,JUNIORBEES,764.97,-0.33,5177.1,1.65,12.68
EQ,JUNIPER,396.0,-1.04,8811.09,0.4,1.57
EQ,JUSTDIAL,1201.2,3.36,10215.04,2.25,27.26
EQ,JWL,573.35,-0.06,24338.6,4.93,28.54
EQ,JYOTHYLAB,535.5,4.38,19664.02,9.58,50.93
EQ,JYOTICNC,1094.05,0.35,24881.22,0.7,7.69
EQ,JYOTISTRUC,27.35,-3.12,2317.5,34.27,9.51
ST,K2INFRA,231.2,-3.43,291.74,0.13,0.31
EQ,KABRAEXTRU,389.3,1.18,1361.49,0.22,0.87
EQ,KAJARIACER,1406.8,0.78,22404.46,0.24,3.33
EQ,KAKATCEM,230.16,0.98,178.92,0.05,0.11
EQ,KALAMANDIR,162.42,1.56,2490.97,0.74,1.2
BE,KALYANIFRG,528.95,-0.26,192.43,0.01,0.05
EQ,KALYANKJIL,544.85,0.05,56152.97,7.14,39.12
EQ,KAMATHOTEL,230.51,3.63,597.17,0.58,1.35
EQ,KAMDHENU,480.9,0.74,1295.33,0.83,4.0
EQ,KAMOPAINTS,37.84,-2.2,1189.52,24.47,9.33
EQ,KANANIIND,3.06,5.52,60.55,7.19,0.22
SM,KANDARP,43.7,8.3,39.21,0.2,0.09
EQ,KANORICHEM,119.89,2.23,523.84,0.77,0.93
EQ,KANPRPLA,120.22,-0.25,258.07,0.09,0.11
EQ,KANSAINER,299.0,0.5,24170.55,5.23,15.66
BE,KAPSTON,433.95,-0.94,440.2,0.0,0.02
BE,KARMAENG,86.34,2.01,99.89,0.03,0.03
SM,KARNIKA,285.0,-0.02,353.39,0.0,0.01
EQ,KARURVYSYA,213.51,0.76,17178.45,7.4,15.83
ST,KATARIA,212.0,1.56,456.46,4.02,8.16
BE,KAUSHALYA,945.7,0.0,32.75,0.0,0.0
BE,KAVVERITEL,33.13,-2.01,66.67,0.14,0.05
BE,KAYA,538.9,0.61,704.02,0.11,0.57
EQ,KAYNES,4200.0,-1.23,26845.59,0.96,40.91
BE,KBCGLOBAL,1.82,1.68,271.78,15.04,0.27
ST,KCEIL,325.0,-3.37,356.2,0.16,0.54
EQ,KCP,228.34,2.58,2943.79,2.64,5.99
EQ,KCPSUGIND,48.02,1.97,544.48,3.66,1.76
EQ,KDDL,3350.0,1.47,4199.93,0.04,1.5
ST,KDL,1670.0,0.97,669.34,0.04,0.65
EQ,KEC,834.8,0.86,21461.74,2.27,18.93
EQ,KECL,221.13,0.84,1468.61,1.54,3.41
BE,KEEPLEARN,4.71,0.0,73.34,0.71,0.03
EQ,KEI,4038.25,-0.06,36441.75,1.04,42.28
SM,KEL,139.05,-1.97,142.83,0.01,0.02
EQ,KELLTONTEC,150.0,3.63,1461.02,6.4,9.63
EQ,KERNEX,653.05,0.25,1094.47,1.33,8.8
EQ,KESORAMIND,210.31,0.13,6533.07,0.62,1.31
EQ,KEYFINSERV,261.95,1.87,183.85,0.02,0.06
EQ,KFINTECH,854.4,3.73,14640.36,4.38,37.43
EQ,KHADIM,405.85,0.45,742.64,0.21,0.85
EQ,KHAICHEM,85.57,0.65,829.94,9.33,8.07
EQ,KHAITANLTD,86.01,0.4,40.85,0.05,0.05
EQ,KHANDSE,30.01,2.32,45.78,0.15,0.04
BE,KICL,5844.0,1.23,2551.08,0.01,0.36
EQ,KILITCH,343.55,-0.36,552.51,0.03,0.11
EQ,KIMS,2140.55,2.73,17130.35,0.34,7.26
EQ,KINGFA,2966.8,3.33,3592.93,0.17,5.08
EQ,KIOCL,421.55,1.87,25619.75,0.34,1.44
EQ,KIRIINDUS,325.9,1.02,1689.28,1.13,3.66
EQ,KIRLOSBROS,2083.5,6.27,16544.85,1.14,23.78
EQ,KIRLOSENG,1106.25,-1.09,16049.72,1.03,11.66
EQ,KIRLOSIND,5550.15,1.4,5525.55,0.01,0.76
EQ,KIRLPNU,1274.75,-0.59,8261.53,0.12,1.59
EQ,KITEX,241.28,14.46,1604.51,17.79,41.96
EQ,KKCL,657.45,1.66,4051.55,0.13,0.89
SM,KLL,109.0,1.58,201.98,0.67,0.74
BE,KMSUGAR,39.03,0.93,359.08,0.55,0.22
ST,KNAGRI,232.0,-0.43,579.97,0.05,0.11
EQ,KNRCON,367.6,2.61,10338.18,14.18,52.29
SM,KODYTECH,3650.0,-0.02,2326.43,0.02,0.74
EQ,KOHINOOR,41.4,1.05,153.48,0.35,0.14
EQ,KOKUYOCMLN,176.09,1.88,1766.25,2.7,4.77
EQ,KOLTEPATIL,374.8,0.16,2848.65,1.04,3.93
SM,KONSTELEC,178.25,-0.31,269.16,0.27,0.48
SM,KONTOR,154.0,0.65,95.17,0.11,0.17
EQ,KOPRAN,248.5,1.89,1198.08,0.86,2.14
ST,KORE,653.0,4.68,775.44,0.06,0.39
EQ,KOTAKBANK,1775.5,0.1,352990.71,12.08,214.59
EQ,KOTARISUG,55.56,1.22,460.53,1.24,0.69
EQ,KOTHARIPET,168.33,2.64,990.56,1.27,2.14
EQ,KOTHARIPRO,189.44,2.32,565.36,0.25,0.48
SM,KOTYARK,885.95,0.26,910.68,0.08,0.68
BE,KPIGREEN,952.0,-2.43,11477.81,1.59,15.45
EQ,KPIL,1233.6,-1.74,20039.36,1.21,15.1
EQ,KPITTECH,1737.05,0.66,47620.15,4.42,77.98
EQ,KPRMILL,946.85,14.53,32364.66,21.35,194.57
EQ,KRBL,283.95,1.39,6499.33,3.07,8.77
BE,KREBSBIO,90.7,4.92,195.55,0.06,0.05
BE,KRIDHANINF,4.5,-2.17,42.65,0.04,0.0
EQ,KRISHANA,265.6,0.34,1642.14,0.32,0.86
ST,KRISHCA,328.1,-1.13,396.02,0.15,0.52
ST,KRISHNADEF,700.0,0.2,984.13,0.2,1.39
EQ,KRITI,228.0,-0.3,1130.96,0.7,1.62
EQ,KRITIKA,19.21,3.34,511.52,2.45,0.47
EQ,KRITINUT,131.86,4.4,660.67,6.43,8.61
EQ,KRONOX,150.65,0.33,558.97,0.52,0.78
EQ,KRSNAA,654.85,1.3,2114.5,0.2,1.35
EQ,KRYSTAL,702.45,0.8,981.46,0.84,6.07
EQ,KSB,935.6,-0.46,16283.11,0.54,5.1
EQ,KSCL,1052.2,1.97,5412.42,0.98,10.31
BE,KSHITIJPOL,6.84,-5.0,60.88,23.56,1.62
EQ,KSL,823.0,-1.03,3592.65,0.33,2.7
EQ,KSOLVES,1025.05,0.55,1215.3,0.28,2.95
EQ,KTKBANK,219.75,-0.63,8296.07,11.28,24.98
SM,KTL,44.95,8.18,77.26,0.03,0.01
EQ,KUANTUM,148.83,1.24,1298.74,0.66,0.99
EQ,LAGNAM,149.1,5.43,263.44,1.25,1.88
EQ,LAL,22.03,4.36,345.19,0.41,0.09
EQ,LALPATHLAB,3187.55,0.87,26609.78,1.59,50.14
EQ,LAMBODHARA,215.44,4.9,223.58,8.45,18.37
EQ,LANCORHOL,41.9,0.7,305.85,0.14,0.06
EQ,LANDMARK,616.25,1.01,2546.77,0.38,2.37
EQ,LAOPALA,311.45,1.04,3457.09,0.48,1.49
EQ,LASA,23.56,0.08,118.04,0.36,0.09
EQ,LATENTVIEW,486.9,0.59,10030.03,3.75,18.29
BE,LATTEYS,21.43,-2.01,123.21,0.62,0.13
EQ,LAURUSLABS,434.15,1.13,23407.6,8.69,37.98
SM,LAWSIKHO,280.0,3.32,445.47,0.1,0.3
EQ,LAXMICOT,35.28,13.99,60.5,2.6,0.9
EQ,LAXMIMACH,14980.1,1.4,16003.24,0.02,2.46
BE,LCCINFOTEC,6.34,1.93,80.26,0.39,0.02
SM,LEMERITE,194.05,1.17,455.65,0.32,0.62
EQ,LEMONTREE,142.63,2.14,11299.81,16.34,23.28
EQ,LEXUS,41.25,0.83,83.29,0.11,0.04
EQ,LFIC,227.02,1.96,68.11,0.09,0.21
EQ,LGBBROSLTD,1299.6,-0.6,4079.76,0.24,3.15
EQ,LGHL,289.2,1.85,603.62,0.0,0.01
EQ,LIBAS,17.15,-1.21,45.18,0.67,0.12
EQ,LIBERTSHOE,512.0,0.07,872.45,0.37,1.87
EQ,LICHSGFIN,673.2,-1.89,37030.24,28.65,194.95
EQ,LICI,1103.75,-0.35,698121.62,15.92,178.48
EQ,LICMFGOLD,6325.0,-0.48,124.59,0.0,0.29
EQ,LICNETFGSC,25.97,-0.08,2033.38,0.24,0.06
EQ,LICNETFN50,266.18,0.3,827.44,0.0,0.0
EQ,LICNETFSEN,875.2,-1.13,820.6,0.0,0.01
EQ,LICNFNHGP,275.53,-0.75,734.13,0.01,0.02
EQ,LICNMID100,57.05,0.58,710.21,0.05,0.03
EQ,LIKHITHA,414.3,2.14,1634.41,0.79,3.27
EQ,LINC,589.75,0.3,877.09,0.04,0.22
EQ,LINCOLN,659.8,2.39,1321.56,0.27,1.77
EQ,LINDEINDIA,7856.4,0.73,67002.7,0.24,18.58
EQ,LIQUID,999.99,0.0,60.01,6.09,60.9
EQ,LIQUID1,1001.5,0.02,57.44,0.1,1.0
EQ,LIQUIDADD,1023.8,0.02,1341.92,0.32,3.3
EQ,LIQUIDBEES,1000.0,0.0,13310.66,9.61,96.06
EQ,LIQUIDBETF,999.99,0.0,11.09,0.01,0.12
EQ,LIQUIDCASE,103.62,0.01,1700.35,16.17,16.76
EQ,LIQUIDETF,1000.0,0.0,1206.84,0.51,5.13
EQ,LIQUIDIETF,999.99,0.0,3737.49,3.85,38.45
EQ,LIQUIDSBI,1000.01,0.0,121.58,0.25,2.45
EQ,LIQUIDSHRI,1005.94,0.02,15.45,0.0,0.01
SM,LLOYDS,101.75,-0.1,240.67,0.02,0.02
EQ,LLOYDSENGG,80.39,1.64,9198.66,29.1,23.45
EQ,LLOYDSME,729.7,0.5,38145.33,2.92,21.42
EQ,LODHA,1160.0,-1.3,115419.26,11.88,139.08
EQ,LOKESHMACH,403.0,-0.73,745.42,0.19,0.78
EQ,LORDSCHLO,138.0,-0.5,347.12,0.31,0.42
EQ,LOTUSEYE,64.16,1.09,133.43,0.36,0.23
EQ,LOVABLE,149.21,5.09,220.83,0.87,1.29
EQ,LOWVOL,201.65,0.55,12.16,0.0,0.01
EQ,LOWVOL1,20.44,-0.05,133.7,0.12,0.03
EQ,LOWVOLIETF,21.68,-1.45,3149.31,6.37,1.38
EQ,LOYALTEX,657.0,11.27,316.44,0.14,0.9
BE,LPDC,12.24,-2.0,164.19,0.18,0.02
SM,LRRPL,44.1,5.0,32.38,0.36,0.16
EQ,LT,3609.75,2.32,496338.78,9.35,337.06
EQ,LTF,171.39,1.7,42722.26,20.14,34.74
EQ,LTFOODS,295.9,0.36,10275.21,4.25,12.64
EQ,LTGILTBEES,26.38,-0.38,2020.1,14.15,3.73
EQ,LTIM,5476.9,1.61,162211.05,1.38,75.77
EQ,LTTS,4958.95,1.75,52480.22,0.77,37.83
EQ,LUMAXIND,2791.5,-0.29,2609.42,0.03,0.85
EQ,LUMAXTECH,535.0,2.47,3646.44,0.58,3.11
EQ,LUPIN,1936.95,-0.58,88328.07,6.28,121.91
EQ,LUXIND,2421.85,6.77,7282.91,8.23,198.47
EQ,LXCHEM,250.8,4.04,6936.23,5.79,14.35
EQ,LYKALABS,117.21,1.69,387.85,0.21,0.25
EQ,LYPSAGEMS,5.88,0.86,17.34,0.21,0.01
EQ,M&M,2706.2,1.02,336523.77,9.75,264.23
EQ,M&MFIN,293.8,0.41,36299.87,6.66,19.75
EQ,MAANALU,128.13,0.23,692.99,0.47,0.6
ST,MACOBSTECH,100.0,-0.35,97.95,0.05,0.05
BE,MACPOWER,1444.0,0.23,1444.6,0.03,0.44
EQ,MADHAV,48.0,4.28,42.95,0.06,0.03
SM,MADHAVBAUG,131.0,-0.76,137.73,0.02,0.02
BE,MADHUCON,14.77,-1.86,109.0,0.19,0.03
SM,MADHUSUDAN,183.05,2.09,236.13,0.17,0.32
EQ,MADRASFERT,108.19,2.04,1742.95,3.59,3.9
EQ,MAFANG,93.61,1.16,2365.56,5.41,5.04
EQ,MAGADSUGAR,745.1,0.23,1049.97,0.14,1.06
EQ,MAGNUM,50.83,0.99,318.44,0.41,0.21
SM,MAGSON,91.05,1.17,71.47,0.12,0.11
